price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,age,renovated
260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,47.3656,-122.27799999999999,1750,7209,40,0
455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,47.4369,-122.111,3060,6567,17,0
415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,47.4616,-121.711,1730,36224,27,0
349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,47.5405,-122.27,1620,6331,65,0
245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,47.3507,-122.178,1630,6458,31,0
592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,47.6979,-122.32,1420,6816,90,0
385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,47.5278,-122.345,1910,7620,63,0
315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,47.4756,-122.147,1550,10650,44,0
255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,47.4437,-121.772,1380,10098,39,0
693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,47.7048,-122.109,2990,5659,12,0
780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,47.6362,-122.302,1660,4400,107,0
237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,47.4207,-122.29,1600,8470,58,0
525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,47.6154,-122.04700000000001,2380,33450,39,0
425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,47.5964,-122.29899999999999,1330,2580,88,0
369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,47.4683,-122.43799999999999,1230,14267,82,0
290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,47.4045,-122.171,1950,7475,30,0
285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,47.5544,-122.35799999999999,1130,6350,64,0
415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,47.6802,-122.29,1320,4465,81,0
272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,47.2988,-122.37100000000001,2070,8250,39,0
2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,47.6312,-122.223,3890,20060,36,1
1370000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,47.7285,-122.042,4180,47443,29,0
436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,47.7107,-122.352,1440,7530,79,0
210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,47.3271,-122.323,1350,8164,51,0
236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,47.5053,-122.255,1320,7619,57,0
331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,47.6601,-122.4,1440,2225,64,1
365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,47.4145,-122.166,2653,4927,12,0
450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,47.4672,-122.165,1660,10530,58,0
770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,47.7618,-122.26100000000001,1860,12136,4,0
455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,47.3828,-122.071,2670,49385,21,0
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,47.5362,-122.26799999999999,2020,6000,110,0
304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,47.3954,-122.206,1720,11088,49,0
170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,47.5048,-122.272,1650,8775,87,0
2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,47.6166,-122.287,3050,7556,113,1
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,47.6811,-122.025,3920,7864,13,0
330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,47.7486,-122.23,2570,13300,30,0
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,47.3846,-122.169,2410,8100,26,0
467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,47.7564,-122.14399999999999,2300,9750,39,0
405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,47.7198,-122.193,1670,7320,38,0
675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,47.5461,-122.15100000000001,2310,10300,33,0
500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,47.5712,-122.14299999999999,1520,13527,64,0
389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,47.4281,-122.34299999999999,2410,15256,50,0
630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,47.7128,-122.223,2120,9600,43,0
360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,47.3341,-122.255,2280,9937,26,0
580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,47.5399,-122.181,2320,11004,32,0
550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,47.5717,-122.375,2390,4166,89,0
879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,47.5951,-122.01700000000001,3150,11374,24,0
265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,47.3536,-122.14399999999999,1740,7316,25,0
446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,47.5084,-122.154,2400,7220,28,0
404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,47.5586,-122.311,2140,5592,55,0
267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,47.4427,-122.274,1630,9052,61,0
3080000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,47.6053,-122.07700000000001,4550,19508,16,0
335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,47.3494,-122.301,2510,7903,20,0
576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,47.6933,-122.39299999999999,2190,7310,70,0
208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,47.3537,-122.0,2370,4590,12,0
315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,47.476000000000006,-122.337,1460,10139,54,0
725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,47.6239,-122.29799999999999,1740,4000,105,0
550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,47.7776,-122.384,1800,8275,53,0
610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,47.6459,-122.05799999999999,2250,9781,34,0
550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,47.6692,-122.29700000000001,1460,5000,110,0
665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,47.5376,-122.18,2720,8330,58,0
834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,47.601000000000006,-122.294,2440,5750,90,0
201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,47.528999999999996,-121.837,1660,78408,103,0
2380000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,47.6345,-122.367,2880,5400,97,0
1380000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,47.5503,-122.102,3860,11244,21,0
1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,47.5503,-122.102,3860,11244,21,0
305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,47.4441,-122.125,2150,7350,39,0
487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,47.7357,-122.333,1570,8162,70,0
390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,47.346000000000004,-122.15700000000001,2350,57500,30,0
548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,47.6638,-122.345,1570,3864,102,0
268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,47.48,-122.336,1310,8775,75,0
819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,47.6759,-122.15100000000001,1560,8384,5,0
520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,47.5162,-122.057,2660,17958,34,0
230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,47.2639,-122.25200000000001,1520,9518,15,0
240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,47.2929,-122.37100000000001,1510,9753,49,0
232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,47.4957,-122.352,1820,7460,96,1
240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,47.4957,-122.352,1820,7460,96,1
274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,47.7721,-122.09299999999999,3080,35781,31,0
740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,47.644,-122.319,2320,5500,96,0
186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,47.472,-122.344,1150,7600,66,0
790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,47.592,-122.166,2500,10004,41,0
880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,47.669,-122.275,2370,6120,67,1
279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,47.42,-122.323,1590,7955,63,0
295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,47.1913,-122.012,1910,10450,27,0
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,47.6666,-122.331,1710,5000,94,0
940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,47.5639,-122.21700000000001,2770,9525,50,0
260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,47.3483,-122.052,1800,5894,15,0
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,47.7648,-122.164,2580,11045,14,0
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,47.6794,-122.35700000000001,1820,3750,107,0
265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,47.7535,-122.354,1740,8000,64,0
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,47.4945,-122.22,880,78408,64,0
485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,47.6945,-122.09299999999999,2560,14764,56,0
684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,47.5222,-122.15700000000001,3470,8066,8,0
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,47.7222,-122.32,1580,8691,61,0
309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,47.3796,-122.49,1660,20000,27,0
552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,47.5374,-121.875,2380,5823,16,0
165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,47.4897,-122.24,1020,7138,75,0
239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,47.4897,-122.24,1020,7138,75,0
320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,47.4716,-122.07799999999999,1360,32156,88,0
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,47.3581,-122.17299999999999,1720,12080,31,0
387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,47.7713,-122.307,2040,8646,45,0
299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,47.675,-121.854,1300,19207,51,0
855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,47.5603,-122.22200000000001,2610,10180,53,0
315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,47.4147,-122.337,1940,14400,64,0
437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,47.68,-122.353,1930,3120,111,0
252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,47.3117,-122.27,1640,22654,49,0
375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,47.543,-122.28,1600,5766,63,0
300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,47.3607,-122.03399999999999,2010,5091,13,0
420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,47.5759,-122.137,1750,10530,64,0
900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,47.6891,-122.15899999999999,1340,17689,90,1
679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,47.565,-122.381,1520,5750,18,0
463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,47.6359,-121.97399999999999,1580,28399,26,0
380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,47.4769,-122.141,2470,11340,40,0
329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,47.3845,-122.029,1820,8168,24,0
604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,47.6743,-122.184,2040,9363,5,0
795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,47.5651,-122.164,2920,8800,52,0
465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,47.4853,-121.709,1380,44049,24,0
673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,47.4508,-122.359,2140,17449,16,0
810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,47.6375,-122.016,3400,21455,27,0
785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,47.5944,-122.042,2770,24361,29,0
338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,47.4888,-122.182,1810,7650,32,0
280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,47.5112,-122.19,1430,7220,25,0
315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,47.7711,-122.34100000000001,1810,6929,64,0
530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,47.7711,-122.34100000000001,1810,6929,64,0
380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,47.2813,-122.345,2860,9721,14,0
297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,47.5038,-122.189,1650,7625,24,0
730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,47.5823,-121.97,3480,7447,14,0
450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,47.7164,-122.304,1770,12600,78,0
275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,47.3624,-122.045,1680,7500,21,0
595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,47.6831,-122.329,1910,3120,58,0
435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,47.592,-122.307,1590,2577,114,1
270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,47.7461,-122.195,3130,19868,64,0
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,47.7268,-122.06,3360,14142,32,0
389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,47.7237,-121.959,2300,6930,17,0
560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,47.6283,-122.095,2420,8050,50,0
1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,47.5543,-122.148,4050,19009,20,0
799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,47.5483,-122.226,2450,9691,49,0
365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,47.7591,-122.146,1410,9600,35,0
252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,47.4612,-122.169,1710,7350,39,0
403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,47.4987,-122.365,1880,12000,25,0
385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,47.772,-122.35799999999999,1610,10020,64,0
345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,47.5287,-122.35,1450,7620,61,0
490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,47.6109,-122.11399999999999,1950,2856,39,0
330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,47.7736,-121.90100000000001,1790,27743,13,0
927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,47.6294,-122.21799999999999,3180,12239,65,0
1120000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,47.5634,-122.213,3600,16553,35,0
330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,47.7405,-122.241,2000,9600,68,0
530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,47.5976,-122.118,2110,8800,60,0
365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,47.5722,-122.12899999999999,2000,10071,56,0
378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,47.5644,-122.289,1060,3500,109,1
269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,47.4556,-122.15700000000001,1390,8750,50,0
557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,47.6055,-122.305,1630,1543,10,0
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,47.1775,-122.022,1880,16963,44,0
352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,47.6879,-122.385,1560,4500,81,0
437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,47.4807,-121.779,2430,22357,24,0
322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,47.3845,-122.03200000000001,1820,7107,24,0
650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,47.5815,-122.402,1510,1352,17,0
450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,47.6609,-122.344,1290,3235,17,0
278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,47.3163,-122.18799999999999,1570,5250,20,0
364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,47.4309,-122.191,2090,6996,23,0
840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,47.401,-122.02600000000001,3180,36852,32,0
268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,47.403999999999996,-122.191,1550,8134,27,0
517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,47.3889,-122.48200000000001,1380,143947,12,0
632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,47.7718,-122.095,2990,36497,40,0
577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,47.7067,-122.2,2450,8118,23,0
339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,47.504,-122.227,2850,6867,98,0
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,47.7015,-122.164,2520,18295,51,0
563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,47.5753,-121.95,2690,174240,54,0
423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,47.7448,-122.333,1910,8660,56,0
355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,47.7318,-121.98200000000001,2320,5465,6,0
1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,47.5954,-121.95,4680,211267,19,0
482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,47.6885,-122.337,1320,4050,77,0
625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,47.5724,-122.179,1580,9800,63,0
538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,47.5272,-122.169,2360,11632,30,0
380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,47.4334,-122.161,2310,10094,33,0
375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,47.6073,-122.30799999999999,1300,5120,109,0
245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,47.3592,-122.046,1850,8140,22,0
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,47.4546,-122.337,1620,39480,71,1
1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,47.6408,-122.219,3530,15715,42,0
397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,47.7245,-122.2,1460,9660,47,0
365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,47.4362,-122.178,2310,5082,13,0
328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,47.3739,-122.156,2290,8250,28,0
988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,47.7205,-122.12700000000001,3930,21887,31,0
1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,47.6636,-122.33,1810,3277,96,0
237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,47.4324,-122.197,1490,2094,13,0
525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,47.7734,-122.22399999999999,2300,4674,15,0
749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,47.559,-122.164,2140,9131,42,1
722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,47.633,-122.041,3180,11398,35,0
843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,47.6954,-122.103,2860,9003,27,0
438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,47.6776,-122.318,1610,3090,18,0
578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,47.504,-122.382,2460,11760,41,0
227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,47.2613,-122.255,2077,4910,64,0
196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,47.3417,-122.271,1890,7519,44,0
641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,47.6694,-122.275,2400,5406,65,0
350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,47.4056,-121.955,1930,210394,38,0
205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,47.3838,-122.289,1150,8050,58,0
400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,47.7487,-122.08200000000001,1920,9760,50,0
1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,47.5534,-122.07799999999999,3630,7704,13,0
505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,47.7355,-122.18,1510,5460,46,0
475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,47.7206,-122.211,1930,7221,43,0
520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,47.7691,-122.262,2580,9450,41,0
1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,47.7183,-122.258,2610,13838,41,1
333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,47.7736,-122.214,1630,10007,53,0
232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,47.361999999999995,-122.029,1230,10209,42,0
691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,47.5698,-122.12100000000001,2120,16117,35,0
811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,47.5505,-122.221,1900,10005,58,0
551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,47.7605,-122.234,2500,5788,17,0
496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,47.7356,-122.15700000000001,2350,3710,24,0
705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,47.3844,-122.43799999999999,2280,75396,38,0
578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,47.4904,-122.226,2460,9600,52,0
255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,47.3663,-122.089,1490,8223,32,0
1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,47.5637,-122.12299999999999,3220,8567,11,0
348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,47.3759,-122.125,2400,8049,29,0
230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,47.3912,-122.167,1570,3777,33,0
359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,47.3305,-122.37100000000001,2480,11250,30,0
330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,47.7617,-122.35700000000001,1220,7000,65,0
80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,47.6499,-121.90899999999999,1200,7500,106,0
465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,47.7311,-122.353,1480,6360,64,0
325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,47.3701,-122.10700000000001,2100,7329,21,0
340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,47.4857,-122.318,1770,14833,71,0
342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,47.3724,-122.042,1810,6200,25,0
290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,47.4855,-122.266,1310,12950,88,1
868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,47.6336,-122.064,3230,7709,18,0
1200000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,47.717,-122.281,2820,8400,90,1
1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,47.6332,-122.066,4300,11919,18,0
859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,47.5906,-122.06200000000001,3390,7111,7,0
520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,47.5461,-121.99799999999999,1580,3000,15,0
460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,47.5674,-122.29,1610,4173,13,0
438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,47.6943,-122.29,1770,5400,69,0
315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,47.5486,-122.38,1420,6550,100,0
590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,47.6658,-122.18799999999999,2920,10988,43,0
378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,47.5772,-122.15299999999999,1620,9000,63,0
328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,47.3875,-122.161,2350,7691,28,0
849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,47.6344,-122.17399999999999,2230,11553,45,0
525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,47.5275,-122.391,1730,6012,68,0
1390000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,47.6179,-122.005,3850,181319,25,0
295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,47.3078,-122.37799999999999,2060,8250,40,0
1070000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,47.5521,-122.137,3600,11793,20,0
207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,47.5158,-122.264,1860,5000,101,0
699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,47.5985,-121.977,2820,7302,16,0
1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,47.5645,-122.08200000000001,3080,11081,41,0
452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,47.6734,-122.154,1560,7350,55,0
370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,47.4734,-122.186,1680,4921,31,0
232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,47.3811,-122.087,1300,10794,50,0
669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,47.7081,-122.215,1910,10392,58,0
397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,47.7193,-122.21600000000001,1660,6600,46,0
490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,47.6192,-122.301,1240,1350,14,0
725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,47.5836,-122.387,1440,4420,93,1
299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,47.3841,-122.28399999999999,2424,12410,60,0
625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,47.5872,-122.39,1590,4025,118,0
437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,47.5322,-121.88,2530,4816,18,0
650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,47.5416,-121.86399999999999,3030,5335,15,0
475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,47.6799,-122.381,1460,3825,89,0
